Clean_Text,long,lat,sentiment
dmeans72 sevachina speakerryan usacehq transpo repbillshuster stfu a pplfamilies who were following the legal paths to asylum were separated amp detained b ppl who are legal and even who have served are being cherry picked amp detained unless you are 100 native american indian youre pa of the large quilt of immigrants legal amp not,-72.5981495,41.30468675,-0.4404
dndbeyond exiled came to the forgotten realms as a refugee from another dimension amp the genocide of their people leaving their name behind w their old life they now seek friends amp to protect powerless peoples,-73.9487755,40.655138,0.15310000000000001
do people know that lindsay lohan was filmed trying to kidnap two refugee kids in paris last night then got punched by their mother why is this not front page,-73.9685415,40.780709,0
do you have a refugee problem make them into a global business by teaching them how to make their own living and yours too  not to mention providing housing food water amp electricity in any sea see,-111.93171085,34.16825365,-0.4019
do you want to learn more about forced migration check out oxford universitys refugee studies center refugeestudies and the forced migration review fmreview,-117.71617265,34.1190164,-0.7397
doctors without borders msfusa is bringing a free interactive exhibition on the refugee crisis to chicago daleycenterchi 923930 forcedfromhome brings visitors closer to the experiences of displaced people worldwide learn more at,-73.9685415,40.780709,-0.2023
dokotela1a effsouthafrica this is ridiculous i am a palestinian christian from a refugee family you have no idea what this graphic means and that it is lies,-89.2665075,39.7393005,-0.7579
dont forget to stop by for the gallery walk from 69pm we are featuring san da who is a refugee that makes traditional clothingfairade shopfair befair ethicallymade,-111.82937985000001,41.73835865,0.3724
dont miss monday evenings eventtwo expes on the situation in syria and iraq will join the panel on women survivors in the refugee camps along the borders when october 8th at 7 pmwhere naus cline library auditorium,-111.63514949999998,35.18275,0.3907
dont miss our shootathon fundraiser help suppo this great team teamsolidelite basketball fundraiser shootathon fun  immigrant and refugee community organization,-122.63090815,45.536401749999996,0.8896
douglasvilliar2 allaratravel1 goosedeals rickseagles gkeile dwatjr2 ncman1568 dougjones correct me if im wrong which im not unless youre a native american your ancestors came into this country as an immigrant refugee or slave painting immigrants in a negative light is a way to promote xenophobia and to separate us we all want the best for our families,-85.812235,33.678802000000005,0.0772
dr cynthia maung on refugee care along the thaiburma border globalhealthmn publichealthumn umnmedschool,-93.2620465,44.9706105,0.4939
dr hilado is introducing us to the home visitors of refugeeone our though video and these folks are amazing,-104.92209349999999,39.713563,0.5859
dreadpirateming mnjeffjohnson realtylerzed how deplorable cant you differentiate between a refugee and homeless,-93.33728099999999,45.023528500000005,0
drericlevi you will need to reinvent yourself ask a refugee or an undocumented immigrant you will never be the same and you will feel that your sense of belonging metamorphoses into something else yet longing of your past life will persist even if you break through and make it,-73.54401,40.78736,-0.0258
driskilldanny joeneuman7 seanlavery johndiesattheen you have to understandno one puts their children in a boatunless the water is safer than the land warsan shire securing our borders is a fig leaf to cover the base immorality of our current refugee and immigration policy,-111.08292900000001,45.68785,0.5423
drmichaellbrown evangelicals by and large not only turn a blind eye to this antichrist tactic but embrace it same as they cheer his antiimmigrant and antirefugee ideals despite direct contradiction to the word this is why i cant call myself a conservative nor an evangelical anymore,-83.804475,27.698681999999998,0.907
dude tom petty was so right everybodys had to fight to be free you dont have to live like a refugee,-97.78176725,32.75286,0.34
each refugee welcomed is a life saved withrefugees,-71.0887125,42.3136695,0.6369
eaglebarry littlecsr i have read the heritage repo it never says that any individuals who entered as refugees have taken an american life in a terrorist attack nor that any potential terrorists were iranian religious minoritiesalso read this heritage repo,-89.2665075,39.7393005,-0.9169
early childhood experiences impoant for life development sesameworkshop at refugee camps ecoschoolsint are ready to help globalpeople,-73.9685415,40.780709,0.6369
edkrassen clifeorbust because in the story noah takes family and animals and who says christians are anti refugee,-105.1319435,39.580225,-0.3182
edkrassen realdonaldtrump bull if they were fleeing for their lives that why arent they seeking refugee status in the countrys theyre traveling through  the answer is obviousbecause theyre not fleeing for their lives its a staged lie to affect the midterm elections,-75.093332,39.880914000000004,0
edkrassen realdonaldtrump how many rooms are you opening up in your house to help them why arent you helping them if so concerned fleeing a nation because of violencewithout declared waris not valid for refugee statuswhy dont they go to a place with common language and culture like mexico,-73.9685415,40.780709,0.5126
edkrassen realdonaldtrump you are  such good heaed men why dont tou give refugee yourself,-93.5695695,44.843849000000006,0.4404
edkrassen realdonaldtrump you did this we know you dont really care your tender feelings got hu amp you decided to hit back at poor old pueo rico the way you treated them and the immigrants seeking asylum says more about you than i ever could you are totally unfit for the job of president  unfit,-119.30660750000001,37.2691755,-0.7136
edst0305 for your lessons this semester and for anyone else also teaching refugee ncte middteachers,-73.164253,44.007478,0
educationinemergcies  marykawar jordans minister of planning  intl cooperation tells of one of the 10 top performing students in jordan this year was a syrian refugee called dalal reflecting on positive outcomes from creative responses in jordan educationmeans,-73.9685415,40.780709,0.8074
eegle7 kthopkins knp2bp the are to be put in us refugee camps until fuher screening,-94.97660149999999,29.767947200000002,0
eevriviades look who we hosted hgse last night andriazaf she was indeed most inspiring demonstrating how the care and attention of a teacher can make a world of difference to a refugee immigrant or poor student teacherprize varkeyfdn,-71.18097850000001,42.395497,0.4927
einstein was an unaccredited refugee that did not own propey and ted bundy had multiple college degrees in addition to owning multiple pieces of propey you are doomed because you chose to trust the wrong people,-122.14403,37.414371,-0.61240000000000006
eireseeker lovetocamp4 kmeagle bobbybetke flotus no maam you are wrong  it is up to them if a refugee from nicaragua wants to take the dangerous journey through honduras el salvador guatemala amp mexico to make it to the usa that is their decision to make if they choose not to file in mexico it is their choice to make,-80.17241,32.999979,-0.8126
elevating the voices of refugees migrants and asylum seekers,-73.825288,42.7466125,0
elisejordan morningjoe lordashcroft are they okay with the trump policy of separation of refugee parents from their children and caging them to send a message to future refugees,-70.8106165,42.911998249999996,0.2263
ellievan65 time to go old man retire to somewhere far far away from real human beings and yeah you cosponsored chip in the distant past but what have you done in recently to fund that program or help american or refugee children,-82.98577205000001,39.9946835,0.631
emilyfranesl alangratz i listened to refugee as an audiobook it is amazing i found myself sitting in my car trying to finish a chapter,-95.4322145,29.02291545,0.5859
emithepoet reflecting on coming out the other side of being a refugee and hope for her 2yo sisters future,-73.96817922592162,40.74876877701783,0.4404
emmanuel hasnt seen his parent for more than 20 years since he came to the us in 1996 as a refugee after spending 8 years in a refugee camp in sudan,-85.9785995,35.8305215,0
enlightening conversation on blackimmigration being 1st gen american ive seen how my family came to us through refugee status amp sponsorships so it was interesting to hear voices of black immigrants who have different stories and depend on tps and daca unitethediaspora,-118.2363760471344,34.059085990148006,0.7402
erikpaulsen did you know that we are in the midst of a trade war refugee children still arent reunited with their parents yet korea is still nuclear the deficit is exploding dreamers arent protected that trumpcare was a fail this is what you call leadership no thanks mn03,-93.5695695,44.843849000000006,-0.8958
eu and nato allies are struggling to deal with refugee issue and its straining relations between them,-115.223125,36.232915,-0.6249
eu will have to reflect on values and  commitments to rule of law democracy amp human rightswe should respect agreements entered and including on those on refugees and asylum countries have lost sight of this united4migrationjeanmarcayrault former pm of france,-73.9685415,40.780709,0.7269
evangelical leaders from erlc naevangelicals nhclc cccuorg amp others speak out against proposed lowestever refugee ceiling asking realdonaldtrump to protect persecuted christians and others who have fled persecution,-87.9672925,43.05672225,0.0772
everydayguy5 itscaitlinhd try to remember it is not illegal to apply for asylum in the united states what laws suppos trump stripping immigrant children from their parents basic human decency demands justice for these poor children sadly the trump pay believes only white people deserve justice,-81.31834755,28.654408450000002,0.7371
exodusrefugee this is so awesome a warm welcome to everyone,-86.1429225,39.7795625,0.893
extenebrislux slaukers trump just cut refugee admissions to 30k from 45k,-119.30660750000001,37.2691755,-0.2732
extremely intense amp valuable training refugeesnw for asylum medical examiners we doctors are now equipped to contribute to a more just  accurate legal asylum process this difficult work is an oppounity to serve the highest ideals of our nation can you serve drsamsong,-122.3306024,47.6148172,0.564
eye opening experience attending forcedfromhome interactive exhibit about the global refugee crisislearned so much from the exhibit amp msfusa volunteers i couldnt help but be reminded about my parents journey as refugees theres still so much work to be done withrefugees,-87.732013,41.833584450000004,-0.1603
fairimmigration dcexaminer joelmentum good many of them can go to many other countries that could also welcome them the united states is not the only country to come when one is a refugee,-82.3302695,29.6731715,0.8271
fascinating piece from tylercowen  climate change refugee crises all areas where having a rational coolheaded framework instituted in advance can ave the even bigger costs associated with rashness,-77.0143985,38.89860285,0.5423
fayenwolf jillfilipovic  takes refugee children away from their parents and puts them in detention camps is what i meant there,-93.2620465,44.9706105,-0.3612
fayenwolf jillfilipovic voting for and continuing to suppo a rapist who takes refugee children from their parents in detention camps says quite a lot about a persons character  nothing good  yes i judge people by their actions  its funny that disturbs you so,-93.2620465,44.9706105,-0.9014
felonyfinance yamiche he did come here legally as a refugee fleeing violence  google it  jfc,-89.2665075,39.7393005,-0.5719
ferndoggity dontbetheonion labornurse1976 andreaj53464446 mrobo1981 realdonaldtrump what would be appropriate is simply turning them away at the border as a family unit and requiring all asylum and refugee requests to be submitted at us embassies or consulates then thered be no family separation or family detention,-73.8494415,40.8503475,-0.5719
fionawoods46 steffie01536780 usccb steffie i absolutely agree that aboion is the human rights issue of our time the usccb however is desperate for revenue from the us gov which it gets for each immigrant refugee this is so that the usccb can pay out settlements to sex abuse victims,-106.4174305,31.79336815,-0.7512
fionawoods46 steffie01536780 usccb this is on top of 1850 per refugee under one set of grants  2200 per refugee under another set of grants,-106.4174305,31.79336815,0.5574
firstpost recently an army officer questioned how rohingya refugees walking 1000 miles  reached kashmir making army actin increased amp they have voter amp pds ok  cards,-122.42311849999999,37.65879855,0.5106
fiverights homernpeter yes he went along with mcmasters the crappiest tank commander to have ever lived to use them and arm them to play proxy wars with russia and destabilize the middle east and cause a refugee crisis in europe,-100.0768885,31.168893500000003,-0.5574
flashback as refugee 197576  so lucky to got out alive so lucky to be here and forever grateful of americans patriots hospitality  that looks like invasions terrorists ampdemand,-83.804475,27.698681999999998,0.8816
florida hurricane refugee xd,-84.096563,33.699251,0.5859
flotus dswt arent you great how about feeding refugee children,-73.911739,41.648038,-0.5096
flotus next trip should be to the zaatari refugeecamp in jordan michelleobama never visited or hugged or spoke about syrianrefugees despite the fact it was and still is the worst refugee crisis in our lifetime will you go  bebest,-87.92567735,41.745559,-0.8875
followup to alangratzs refugee cant wait for this one projectlitcomm,-86.791549,36.20000805,0
for anyone who does not know tenr foundatoon is the pro refugee charity set up chobani ceo hamdiulukaya   who shut down my repoing in twin falls with a legal threat to breitbanews,-77.0143985,38.89860285,-0.0258
for anyone who hasnt registered to vote yet keep in mind theres a man running for ag who is openly lslamaphobic and another one running for governor who wants to break up our refugee communities,-93.2620465,44.9706105,0
for children who have lost so much playing and finding joy can be a matter of life and death perrin and flyingseagulluk work with refugee children who are living in extremely difficult circumstances tedxjax,-83.804475,27.698681999999998,-0.4615
for every refugee you bring in five demoncrats have to leave the country permentaly,-89.87644900000001,32.571032,-0.0516
for fans of origami and suppoing immigrant and refugee communities,-118.4119065,34.0207895,0
for nine more performances we will have the privilege to tell a  refugee story that took place in the 1970s sadly the hardships illuminated in our play reflect current horrors as the,-87.769665,42.1342695,-0.3818
forgot to post last nights reada sweet story of a refugee family from vietnam and their resilience a fishing trip is sometimes more than a fishing trip,-78.8550781,35.7232,0.4588
fox news lindsay lohan gets punched in the face after accusing refugee parents of trafficking trying to take the kidsvia googlenews,-74.15394699999999,40.572376000000006,-0.1779
foxandfriends actinggop appointed former miller gestapo ice dir  good one he has all the credibility of kristjen nielsen on herding brown immigrants intofor profit goptrump donor operated refugee camps so their children can be separated sold as adopted livein family domestic servants,-83.804475,27.698681999999998,0.7003
foxnews asylum the protection granted by a nation to someone who has left their native country as a political refugee its not theres no jobs and were going to mob a country never learn english and wave our countries flag its asking protection from their countries govt,-121.30042529999999,37.980826,0.4382
foxnews bonniegranny call in the military this isnt a refugee crisis its a dang invasion of our country that the democrats are promoting,-121.294241,37.821569,0.6998
foxnews no im not im worse off gas prices higher inflation eating up more of my paycheck tax cuts for billionaires made them richer amp left the middle class behind again babies are still being caged at the border ice agents are murdering amp raping immigrants seeking asylum sick,-72.4576525,42.1795335,-0.8967
foxnews potus they stopped being a refugee at the mexican border they can ask for asylum there maga,-119.30660750000001,37.2691755,-0.2263
foxnews presssec potus there are two issues concerning millions of americans right now besides the democrat sabotage to block the kavanaugh scn one is the funding for our southern border wall and two is the syrian refugee assistance package that must be funded and implemented how can we sleep wo,-80.18183465,38.9201425,-0.743
frankjannuzi jnwillits realdonaldtrump fake news illegally coming to our country is breaking our laws people need to come legally like my legal refugee immigrant husband,-111.93171085,34.16825365,0.0772
freedommoates thats not punishment its detainment  there is no punishment for illegally crossing  you are detained and if you dont qualify as a refugee returned to your own country  and you cant detain children in an adult facility  also how do we really know whos kids they are,-79.86103374999999,35.1704985,0.3995
freeloading refugee children taking up thousands of prison cells meant for real americans via theonionrealdonaldtrump,-75.117998,40.0048655,-0.6808
freeloading refugee children taking up thousands of prison cells meant for real americansltemgtltemgt via theonion,-122.63090815,45.536401749999996,-0.6808
friday september 21  am cheat sheet   three infants among five people stabbed at nyc daycare     stephen miller cut out mattis haley for refugee cap repo    aboion in ireland will be costfree when it becomes legal    via thedailybeast,-82.1945345,41.44354075,-0.7579
friendorefugees come check out the free outdoor exhibition from msfusa forcedfromhome raising awareness about the global refugee crisis and the 685 million displaced people across the world for one week only oct 2128 at the gwcc learn more,-84.433106,33.7671944,-0.2023
friends come out tonight and suppo the tennessee immigrant and refugee rights coalition at this benefit put together by our friend melanie owner of thewildcowveg 79 pm at,-86.791549,36.20000805,0.8689
fritz844 paulkrugman  compares crypto to usd and his points are strong but become weaker vs lesser currencies ie bolivar zimbabwean dollar or sanctioned regimes russia noko iran or stateless refugee unbanked persons black amp grey markets use case is hugely sustainable,-111.89980465,40.706168,-0.34
frogea so keep the doors of cali the bay area open if sht get worse i might become refugee does the republic of berkeley have right of return or will i have to apply for asylum,-76.79489095,39.368037,-0.4767
from ap breaking us slashes refugee admission limit for next year to 30000 15000 fewer than this year,-90.6006005,38.7578375,-0.2023
from refugee camps in bangladesh to repoing on the first muslim fashion exhibit its been a year for this bengali girl outta queens,-122.4359785,37.7706565,0
from the 6 year old refugee fleeing the war to the top of the world so proud of our lukamodric10,-74.7135834,40.27878195,0.2243
from the amazing ejc45  who also called out the lack of riskyphilanthropy in two impoant areas refusing to divest endowments amp not funding critical humanitarian crises like the refugee crisis in syria amp the rohingya sdgs philanthropy,-73.9685415,40.780709,-0.2115
fundraiser for michigan refugee hope  a wonderful cause,-84.4289256,42.226541999999995,0.765
fyi sohail anwarmy father migrated to pakistan as a 7 yo with a single parent the mom son duo didnt receive any suppo spent time in refugee colony near lines area he built his own future we are proud today thousands of immigrant kids of khi run the economy of pakistan,-74.6227978,40.3009397,0.5994
galkamax appears to be a seaborne refugee crisis with asceainment occurring near origin or intended destination,-77.0143985,38.89860285,-0.6249
gamemasterpow ibraheem890 realdonaldtrump are you really that simple minded we have laws and we finally have a president that will enforce as for syria whos responsible ask any of them the finger goes to obama and his red line he caused the refugee crises,-80.18183465,38.9201425,0.3182
gandofliqueen appolitics fight with what fucking sticks and what backup this administration is a joke scared of imaginary refugee terrorist so his wife cant get over easy because they made it harder for no other reason than scary brown people  idiots so nice coming from the christian values pay,-122.2317885,47.9599495,-0.8717
gefirafundation dont you love it when they fail to identify the perpetrator dont give you any information about his identity so with that bit of left out information or the lack of that information that let you know it was more than likely another attack by a refugee invader muslims,-93.80943400000001,32.461107,-0.9379
general flynn is one of the best men youve ever heard of how dare you an eastern euro refugee come here and speak ill of a great american general,-117.1195165,33.501021,0.7579
genius moulidhujale wrote this superb magazine of refugee real stories in dadaab proud of you comrade its featured for this years special edition for filmaid international film festival congrarefugeetulations bro,-82.98577205000001,39.9946835,0.931
gently used amp new soccer equipment donations being accepted at columbia park by the snackstand for darfurs first refugee womens team  this sunday october 14thbetween 10am2,-118.35121760000001,33.833714549999996,0.6249
georgecapen i hope hell go to prison federal or state charges either one but sadly he has the money to stay out would love to see him lose maralago tho  love it even more if bezos would buy pull an auntie mame and turn it into a refugee center,-82.3302695,29.6731715,0.6808
get out  of the country you filthy refugee how dare you seek a better life for you and your family makeahorrormoviemorehorrific,-73.9685415,40.780709,0.4404
getting able to love on these kids at the refugee service is about to make my hea full every week,-112.12467670000001,33.552862600000005,0.6369
ghazalairshad she doesnt know shit about our culture she needs to have a fucking seat does she not watch the news and see how traumatized refugee kids in the us are when separated from their parents yet shes attempting the same thing,-118.4119065,34.0207895,0.0577
give a rouse for becca heller 05 the human rights lawyer and executive director of the international refugee assistance project has been named a 2018 john d and catherine t macahur foundation fellow damouthleads damouthsweeps,-70.29254499999999,43.696187,0
give me your tired your poor your huddled masses yearning to breathe free i remember when we were taught that with pride the refugee act of 1980 mandated that the president set an annual cap on refugee admissions in consultation with congress,-97.75472415000002,30.323345699999997,0.0516
givingtuesday is 40 days away and this year festivities are all for a new school in yida refugee camp south sudanget an early look at what to expect on one of your biggest days of generosity in the yeargivingtues,-89.92202900000001,35.13352055,0.7506
glad to train staff and volunteer mentors at healandhelps refugee and immigrant community services on issues of genderbased violence  and appropriate roles for staff and volunteers suppoing survivors apnaghar endgbv genderjustice dvam2018 dvam,-87.732013,41.833584450000004,-0.2732
global connections invites you to a guest lecture by dr nara milanich her lecture border crossing history and the refugee crisis from the classroom to the detention center is thurs oct 25 45 pm in act 301 a reception will follow in stoddard hall twu  committeeglobal,-97.1147705,33.2024957,-0.765
global read aloud with alangratzs refugee going down today at wms reading annotating discussing across the globe with other students though flipgrid does it get better than this gra2018 grarefugee wredlingreads wredlingrocks,-89.2665075,39.7393005,0.4404
globalcitizen israel is the ultimate refugee redemption 2000 years of exile returning to your ancestral homeland its a beautiful story,-71.7136165,42.2878525,0.5994
globalpeopleup this is a global problem and it requires gloabla solutions how do we ensure that refugees are being given the same treatment regardless of the country theyre in and how does this change the government of the refugee countries,-122.63090815,45.536401749999996,0.15310000000000001
globalphila civicphilly thephillyvoice next friday 921 peacedayhilly hiaspa and buildabridge1 will present a benefit conce for local refugees members of philorch friends and immigrantrefugee guests will perform more info  pls,-75.3678305,40.0283595,0.7703
globalreadaloud today was a success all middleschool students and teachers paicipated in beginning refugee this morning and we cant wait until next monday tcps thechildsprimaryschool privateschool sandiego,-117.18065643310547,32.81139373779297,0.5719
gmh8899 cbridgmon 1776stonewall i assume youd be happy to take in at least one refugee family my brother did you have no idea what youre talking about movies are not real life true compassion shows in actions,-121.172848,38.6678869,0.4885
godsapox niskanencenter ideansalehyan what evidence is there for that the current refugee crisis is being caused by civil war and state collapse not brain drain and in general emigration often helps poorer countries through remittances that said something like 600000 syrian refugees returned home last year,-122.4359785,37.7706565,-0.8625
good morning theres a lot of impoant things happening at congress today but dont let this fly under the radar consultations on the future of the us refugee program,-77.0143985,38.89860285,0.2382
good to talk to jordan fm aymanhsafadi un unga73 discussed the situation in syria and the wider region agreed that any refugee returns must be safe dignified and voluntary,-73.9685415,40.780709,0.8779
goodreads a refugee from germany in 1930s cuba in 1994 and syria in 2015,-96.961483,32.863917,0
gop have damaged global respect for americans the world thinks we are healess amp cruel watching humanrightscrimes occur to immigrants seeking our help amp asylum to protect their children votethemout fohepeople wearebettehanthis takeitback flipitblue teampelosi,-85.9785995,35.8305215,0.1779
gop is a patriarchal death cult oppressing women minorities refugee children and families and worse destroying the environment greed blinds them to the fact that their children and grandchildren will die too,-122.27952149999999,37.8758456,-0.9531
gop secpompeo but now you want to spend trillions on a wall and put refugee children in cages,-86.6807375,32.576226999999996,0.1154
gopchairwoman brettkavanaugh a foster family situationexcept the director of the iffice of refugee resettlement is a staunch believer in prolife and would be highly unlikely find a family placement which was other than prolifefor kavanaugh the case broke down when he challenged the state of texass,-116.90301065,33.92515825,-0.4939
gopchairwoman mahamcsally stolen refugee kids in cages ronna,-83.60180249999999,42.245713050000006,-0.4939
gopleader realdonaldtrump kellyannepolls all you have to do is change the law to state you can only apply for refugee status in the country of which you reside no more applying at the border this will end the caravans from hell dosomething,-81.43484000000001,35.2958093,-0.7783
got a late flight in met a crazy cool uberdriving refugee from iran and ate my body weight in pfchangs kung pao shrimp it was glorious im moving to boise,-116.238001,43.598032999999994,0.6249
got to chill with african refugee children tonight my hea is fulllll the leader told me my mother side staing showing omg god i want kids babyfever,-80.926628,33.6311395,0.34
gov phil scott a republican has championed refugee resettlement as a tool to turn around vermonts struggling rural economy and aging population yes vt needs refugees as much as they may need us,-72.4511725,43.871756500000004,0.2732
govt slashing refugee admissions from 45k to 30k not enough i would like 10k annually maybe a moratorium to catch our breath,-115.13337299999999,36.24912449999999,-0.4956
gpes growing suppo for refugee education  via gpforeducation,-77.35172299999999,38.86327545,0.1779
gracehilsmier we should connect our classes were also doing refugee during the gra18,-76.705813,39.947654,0
grassley to administration you must consult congress on refugee cap wrealmikelillis thehilllatino,-77.0143985,38.89860285,0
grateful for the qampa w zach lewis in markwarners office he listened its clear they are all about the immigrant and refugee and see hope in the new year for action thejusticeinstitute worldrelief plus they had va produced sabra hummus for us,-77.3244645,38.896945499999994,0.8176
grateful for your leadership amp advocacy for our immigrant amp refugee students katinaotey  tinkhani todays  thoughtful thursday  session is a must for all educators ccps is so founate to have you amp our amazing esl coordinator bruss4414 champion for our students oneccps,-79.42086499999999,38.003375500000004,0.9231
great hearing about the impressive journey from ugandan refugee to global hero amp entrepreneur thanks derreckkayongo for sharing your story on the creation and motivation behind the globalsoap project accenturefed makingadifference,-77.0143985,38.89860285,0.9648
great lunch amp learn about legal careers today thanks to assistant deputy attorney general la tasha buckner supervising attorney for the kentucky refugee ministries emily jones assistant commonwealths attorney alex garcia and assistant general counsel for humana joe ruschell,-85.7682405,37.822244,0.8176
great news empowering the refugee families and using a local provider federation cashlearning ifrcasiapacific hslimicrc,-73.9685415,40.780709,0.6249
great night suppoing merakitchencollective a communitydriven foodbased cooperative focused on empowerment of refugee and immigrant women by tapping into their passion for cooking selfexpression and creating community aboutlastnight in mybmore,-76.616029,39.289827,0.8979
great solution for a refugee crisis just great im sure itll help a lot,-119.30660750000001,37.2691755,0.886
greggmashberg in a refugee conference homs syria 7151957 resolution any discussion aimed at solution of palestine problem that is not based on ensuring the refugees right to annihilate israel will be regarded as desecration of the arab people amp act of treason,-71.112377,42.378197650000004,-0.6266
gsrp ingrahamangle we have refugee lawsthese are people who claim refugee status and has been the law of this country since the 1950snow all of a sudden racist like this ingraham is calling them illegal immigrantsthey are not  you pos,-93.1056485,44.94151555,-0.7269
guypbenson our world standing is in the toilet and she lost on several policy issues including refugee numbers she leaves praising the mental prowess of ivanka and prince jared finally her legacy of colluding with the saudis will be worse than any other geopolitical decision ever but ok,-77.60468399999999,41.1179365,0.1901
ha ha our refugees welcome vigil pic at the white house last mo amp disciples public presence makes the trevor noah show near end of clip during the protest fee story  thx for the free refugee awareness uplift nbc refugees sure need it now,-77.0143985,38.89860285,0.9169
had a great evening iact event to help get the first all refugee all womans soccer team in darfur hosted by marisusantrout marisusan trout  manhattan,-118.40088399999999,33.889486500000004,0.7783
had such a fun day training to advocate for refugees with the international refugee committee looking forward to working with these amazing people  santa monica california,-118.48041975000001,34.02268805,0.7964
had the coolest uber driver moved here as a refugee from somalia i felt like i was having a cultural experience in my own home country just hearing him talk about his home,-122.3306024,47.6148172,0.3612
haha lindsay lohan got mushed by an unfounate refugee mother i wish this would happen to every single hollywood elitist everytime they go to a 3rd world country steal a baby and bring them back to the us so they can viue signal about how awesome they are,-73.9685415,40.780709,0.765
half of all refugee children are out of school 2 years ago world leaders promised to get them back to school but progress has been too slowsavechildren and unhcr are bringing together govts businesses amp civil society today to turn things around refugeeeducation unga73,-73.9685415,40.780709,0.6652
half of the global refugee population are children yet only 2 of humanitarian aid goes to education,-122.27952149999999,37.8758456,0
hallmiddle alangratz bookpassage lcmschools refugee is such a great book and i love the perspective it offers our kids  thanks for coming to talk with them,-122.51263800000001,37.92419,0.9042
hanging with my new friend bernard whos also a rozzie homeowner and refugee mugger dealing with changes in the city we have a lot of stories to swap,-71.0887125,42.3136695,0.4939
hannah arendt rightly observed that expelling jewish refugees across europe was a deliberate war tactic of the nazis because it dredged up nationalist white supremacism in every nation they entered the refugee crisis is inextricably tied to our white nationalism crisis,-73.9487755,40.655138,-0.9403
happening now in washingtondc rally to stop trump and stephenmiller from dismantling the us refugee resettlement program  refugeeswelcome greateras1,-77.0143985,38.89860285,-0.296
happy constitution day we are grateful for our paners and friends at acluindiana who continue to defend our constitution and welcoming heritage each and everyday refugeeswelcome indywelcomesall,-86.15787030298581,39.76862233637104,0.9136
happy pub day to the amazing alangratz grenade is the much anticipated followup to refugee cant wait for people to discover this new book,-73.9685415,40.780709,0.8176
happy to see many in the community come and celebrate the unveiling of the new american refugee amp immigrant photo exhibit at city hall open through december,-111.88645583552062,40.75948157462012,0.8126
hard to decide jon snow was killed by his own men theon greyjoy became a dogarya became a refugee blind etcsansa was married thrice and raped many timesbran crippled the jungle journeyjamie was imprisoned and had his hand chopped offdaenerys tyrion,-76.50886249999999,42.4494885,-0.9186
harleydecal1 bobdickman1 amike4761 yes the states have no say and the fed is not required to notify when they are going to dump 10k refugees on your local door step,-100.0768885,31.168893500000003,-0.2732
harperal hello late due to csip work but currently am reading refugee by alan gratz since we have many refugee students at briarwood where im the principal i wanted to know more about what my students have gone through wcpsedchat,-86.4355085,36.965671,0.61240000000000006
has anyone explored a multilateral agreement between us mexico amp various central american countries on how to deal with the refugee situation,-71.0887125,42.3136695,0.4939
have to do something w my ss and this book just finished it w tears and goosebumps i especially love the authors note at the end the most impoant takeaway spkowalski npetranchuk projectlitfit refugee unicef,-75.77004099999999,42.746617,0.5563
have you check out the forced from home interactive exhibit outside of nascarhall yet once the storm blows over and the weather clears up doctors without borders will still be there a couple more days educating folks about the refugee crisis,-80.8467855,35.209059,-0.7783
have you heard of the illegal iraq war it resulted in massdeath masssuffering a refugee crisis and created isis bush staed that war your historical amnesia is infuriating and inexcusable given your propensity to lecture and moralize dangerous ignorance,-114.03115009999999,46.87910000000001,-0.9735
have you seen all the bullying and temper tantrums against  women refugee children  our most loyal allies and dems by your fuhrer trump,-111.93171085,34.16825365,-0.701
he go to my barber on refugee lol,-82.98577205000001,39.9946835,0.4215
he proposes comprehensive immigration reform with a path to citizenship for dreamers and asylum seekers he takes in syrian refugees and all afghani and iraqi interpreters and their families are automatically granted green cards,-82.66946745,40.365159500000004,0.4588
healess trump administration slashes refugee cap to lowest level ever globalcitizen,-87.8211335,41.811298,-0.5267
hearing donald trump demonize the refugee caravan reminded me of another moment in our history,-81.01773449999999,35.309511,0
heather84a janetetennessee applies for citizenship im a refugee from lindsey graham land,-80.926628,33.6311395,0
heatherantos im a refugee  military deseer  thief  smuggler  good guysoloastarwarsstory,-118.4119065,34.0207895,-0.5574
heidilifeldman one of the great gifts of traveling to tornillo for white coats 4justice for innocent detained refugee kids with ranitmd was connecting with one of my new favorite follows heidi recommends books legal opinions and social justice wisdom amp i follow  heading out on big journey,-119.30660750000001,37.2691755,0.9432
hell2teach alangratz my kids are loving refugee right now,-118.9188865,34.1884781,0.5994
hello everyone we will be hosting our very first educational panel come to learn about who a refugee is and to hear about facts that we do not see on the news channels today our guest,-95.44648649999999,29.8384948,0
helping families on miryslist is an awesome way to channel rage and frustration at the senate just sent a refugee family some gifts for their newborn,-111.86096560000001,40.57245555,-0.1027
heltlawgroup is not only one of the best immigration attorneys he is great humanitarian amp he has saved the lives of refugee childrenheltlawgroup,-87.88322600000001,42.36877975,0.9022
here is an example of what to say im your constituent from citytown and i urge you to protect the refugee resettlement program i am outraged that president trump has set a new historic low for fy 2019s refugee admissions goal at 30000,-122.63090815,45.536401749999996,-0.4588
here is the first tamu no lost generation stories this is the firsthand account of a refugee to the united states and i hope it means as much to yall as it does to us,-96.29164850000001,30.58547135,0.296
herekanyewest thanks for all you are doing super west you are my hero maga may god bless you and your family from a cuban negro 1980 cuban refugee and not and never be or vote demcomm any,-80.24977254999999,26.270261,0.936
