state,city,year,total,orgfunding,perrefugeecapitafunding,lat,lng
Washington,"Kent, Washington",2006,136,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2007,115,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2008,115,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2009,162,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2010,444,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2011,507,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2012,490,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2013,600,1936e4,32266.666666666668,47.3809335,-122.2348432
Washington,"Kent, Washington",2014,1108,20556800,18553.068592057763,47.3809335,-122.2348432
Washington,"Kent, Washington",2015,467,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2016,544,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2017,297,0,0,47.3809335,-122.2348432
Washington,"Kent, Washington",2018,190,0,0,47.3809335,-122.2348432
Washington,"Kirkland, Washington",2002,8,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2003,35,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2004,31,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2005,3,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2006,4,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2007,5,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2008,7,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2010,14,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2011,11,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2012,9,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2013,6,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2014,4,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2015,4,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2016,12,0,0,47.6768927,-122.2059833
Washington,"Kirkland, Washington",2017,1,0,0,47.6768927,-122.2059833
Washington,"La Center, Washington",2007,1,0,0,45.8661998,-122.671656
Washington,"Lacey, Washington",2008,64,0,0,47.03426289999999,-122.8231915
Washington,"Lacey, Washington",2009,9,0,0,47.03426289999999,-122.8231915
Washington,"Lake Stevens, Washington",2005,13,0,0,48.01509799999999,-122.0637425
Washington,"Lake Stevens, Washington",2011,2,0,0,48.01509799999999,-122.0637425
Washington,"Lake Stevens, Washington",2015,3,0,0,48.01509799999999,-122.0637425
Washington,"Lake Tapps, Washington",2016,2,0,0,47.2147934,-122.1701766
Washington,"Lakewood, Washington",2002,3,0,0,47.1717649,-122.518458
Washington,"Lakewood, Washington",2006,1,0,0,47.1717649,-122.518458
Washington,"Lakewood, Washington",2007,1,0,0,47.1717649,-122.518458
Washington,"Lakewood, Washington",2008,3,0,0,47.1717649,-122.518458
Washington,"Lakewood, Washington",2014,2,0,0,47.1717649,-122.518458
Washington,"Lakewood, Washington",2015,4,0,0,47.1717649,-122.518458
Washington,"Longview, Washington",2002,3,0,0,46.1381676,-122.9381672
Washington,"Longview, Washington",2003,2,0,0,46.1381676,-122.9381672
Washington,"Longview, Washington",2004,1,0,0,46.1381676,-122.9381672
Washington,"Lynden, Washington",2002,6,0,0,48.9428018,-122.4529469
Washington,"Lynden, Washington",2006,6,0,0,48.9428018,-122.4529469
Washington,"Lynnwood, Washington",2002,158,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2003,79,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2004,35,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2005,47,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2006,57,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2007,48,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2008,26,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2009,23,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2010,9,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2011,22,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2012,5,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2013,8,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2014,6,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2015,6,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2016,37,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2017,31,0,0,47.8209301,-122.3151314
Washington,"Lynnwood, Washington",2018,26,0,0,47.8209301,-122.3151314
Washington,"Maple Falls, Washington",2003,25,0,0,48.9242888,-122.077093
Washington,"Maple Falls, Washington",2005,9,0,0,48.9242888,-122.077093
Washington,"Maple Falls, Washington",2006,8,0,0,48.9242888,-122.077093
Washington,"Maple Valley, Washington",2004,4,0,0,47.3733483,-122.0369239
Washington,"Maple Valley, Washington",2016,5,0,0,47.3733483,-122.0369239
Washington,"Maple Valley, Washington",2017,6,0,0,47.3733483,-122.0369239
Washington,"Maple Valley, Washington",2018,4,0,0,47.3733483,-122.0369239
Washington,"Marysville, Washington",2002,16,0,0,48.0517637,-122.1770818
Washington,"Marysville, Washington",2003,9,0,0,48.0517637,-122.1770818
Washington,"Marysville, Washington",2004,16,0,0,48.0517637,-122.1770818
Washington,"Marysville, Washington",2006,28,0,0,48.0517637,-122.1770818
Washington,"Marysville, Washington",2007,23,0,0,48.0517637,-122.1770818
Washington,"Marysville, Washington",2008,6,0,0,48.0517637,-122.1770818
Washington,"Marysville, Washington",2009,12,0,0,48.0517637,-122.1770818
Washington,"Marysville, Washington",2013,1,0,0,48.0517637,-122.1770818
Washington,"Marysville, Washington",2016,1,0,0,48.0517637,-122.1770818
Washington,"Marysville, Washington",2017,8,0,0,48.0517637,-122.1770818
Washington,"Mead, Washington",2002,10,0,0,47.7664789,-117.3552741
Washington,"Mead, Washington",2017,4,0,0,47.7664789,-117.3552741
Washington,"Medical Lake, Washington",2011,4,0,0,47.5729426,-117.6821604
Washington,"Mercer Island, Washington",2002,2,0,0,47.5706548,-122.2220674
Washington,"Mercer Island, Washington",2010,1,0,0,47.5706548,-122.2220674
Washington,"Mill Creek, Washington",2002,4,0,0,47.8600971,-122.2042966
Washington,"Mill Creek, Washington",2003,4,0,0,47.8600971,-122.2042966
Washington,"Mill Creek, Washington",2008,7,0,0,47.8600971,-122.2042966
Washington,"Milton, Washington",2003,7,0,0,47.2481558,-122.312899
Washington,"Milton, Washington",2017,5,0,0,47.2481558,-122.312899
Washington,"Moses Lake, Washington",2002,15,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2003,5,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2004,7,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2005,6,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2006,28,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2007,4,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2014,1,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2015,9,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2016,17,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2017,11,0,0,47.1301417,-119.2780771
Washington,"Moses Lake, Washington",2018,9,0,0,47.1301417,-119.2780771
Washington,"Mount Vernon, Washington",2002,45,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2003,77,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2004,1,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2005,10,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2007,31,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2008,17,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2009,3,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2010,1,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2011,6,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2016,8,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2017,6,0,0,48.4201105,-122.3374543
Washington,"Mount Vernon, Washington",2018,18,0,0,48.4201105,-122.3374543
Washington,"Mountlake Terrace, Washington",2002,14,0,0,47.7881528,-122.3087405
Washington,"Mountlake Terrace, Washington",2003,2,0,0,47.7881528,-122.3087405
Washington,"Mountlake Terrace, Washington",2004,6,0,0,47.7881528,-122.3087405
Washington,"Mountlake Terrace, Washington",2005,2,0,0,47.7881528,-122.3087405
Washington,"Mountlake Terrace, Washington",2006,7,0,0,47.7881528,-122.3087405
Washington,"Mountlake Terrace, Washington",2009,1,0,0,47.7881528,-122.3087405
Washington,"Mountlake Terrace, Washington",2013,5,0,0,47.7881528,-122.3087405
Washington,"Mountlake Terrace, Washington",2014,1,0,0,47.7881528,-122.3087405
Washington,"Mountlake Terrace, Washington",2015,2,0,0,47.7881528,-122.3087405
Washington,"Mukilteo, Washington",2006,3,0,0,47.9445396,-122.3045815
Washington,"Mukilteo, Washington",2008,3,0,0,47.9445396,-122.3045815
Washington,"Mukilteo, Washington",2013,4,0,0,47.9445396,-122.3045815
Washington,"Mukilteo, Washington",2014,2,0,0,47.9445396,-122.3045815
Washington,"Newcastle, Washington",2003,2,0,0,47.5377028,-122.1657965
Washington,"Newcastle, Washington",2008,12,0,0,47.5377028,-122.1657965
Washington,"Newcastle, Washington",2011,2,0,0,47.5377028,-122.1657965
Washington,"Newcastle, Washington",2014,6,0,0,47.5377028,-122.1657965
Washington,"Newcastle, Washington",2015,5,0,0,47.5377028,-122.1657965
Washington,"Nine Mile Falls, Washington",2004,1,0,0,47.7795103,-117.5515185
Washington,"Nine Mile Falls, Washington",2005,15,0,0,47.7795103,-117.5515185
Washington,"North Bend, Washington",2007,1,0,0,47.4956579,-121.7867775
Washington,"Olympia, Washington",2004,1,0,0,47.0378741,-122.9006951
Washington,"Olympia, Washington",2007,5,0,0,47.0378741,-122.9006951
Washington,"Olympia, Washington",2008,31,0,0,47.0378741,-122.9006951
Washington,"Olympia, Washington",2009,8,0,0,47.0378741,-122.9006951
Washington,"Olympia, Washington",2010,1,0,0,47.0378741,-122.9006951
Washington,"Olympia, Washington",2012,1,0,0,47.0378741,-122.9006951
Washington,"Orting, Washington",2004,6,0,0,47.0978795,-122.2042824
Washington,"Orting, Washington",2005,3,0,0,47.0978795,-122.2042824
Washington,"Orting, Washington",2007,2,0,0,47.0978795,-122.2042824
Washington,"Orting, Washington",2008,3,0,0,47.0978795,-122.2042824
Washington,"Otis Orchards, Washington",2006,4,0,0,47.69816489999999,-117.086455
Washington,"Otis Orchards, Washington",2018,1,0,0,47.69816489999999,-117.086455
Washington,"Pacific, Washington",2003,2,0,0,47.2645452,-122.2501201
Washington,"Pacific, Washington",2005,3,0,0,47.2645452,-122.2501201
Washington,"Pacific, Washington",2007,4,0,0,47.2645452,-122.2501201
Washington,"Pacific, Washington",2009,1,0,0,47.2645452,-122.2501201
Washington,"Pacific, Washington",2014,3,0,0,47.2645452,-122.2501201
Washington,"Pacific, Washington",2016,10,0,0,47.2645452,-122.2501201
Washington,"Pacific, Washington",2017,13,0,0,47.2645452,-122.2501201
Washington,"Pacific, Washington",2018,3,0,0,47.2645452,-122.2501201
Washington,"Pasco, Washington",2002,38,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2003,29,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2004,17,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2005,34,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2006,8,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2007,4,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2008,3,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2009,4,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2010,1,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2011,8,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2012,14,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2013,6,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2014,15,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2015,16,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2016,4,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2017,23,0,0,46.2305049,-119.0922316
Washington,"Pasco, Washington",2018,14,0,0,46.2305049,-119.0922316
Washington,"Poulsbo, Washington",2009,2,0,0,47.735928,-122.6465372
Washington,"Pullman, Washington",2006,7,0,0,46.7297771,-117.1817377
Washington,"Pullman, Washington",2011,2,0,0,46.7297771,-117.1817377
Washington,"Pullman, Washington",2012,1,0,0,46.7297771,-117.1817377
Washington,"Pullman, Washington",2013,1,0,0,46.7297771,-117.1817377
Washington,"Puyallup, Washington",2002,11,0,0,47.1853785,-122.2928974
Washington,"Puyallup, Washington",2003,6,0,0,47.1853785,-122.2928974
Washington,"Puyallup, Washington",2005,1,0,0,47.1853785,-122.2928974
Washington,"Puyallup, Washington",2008,1,0,0,47.1853785,-122.2928974
Washington,"Puyallup, Washington",2010,1,0,0,47.1853785,-122.2928974
Washington,"Puyallup, Washington",2014,1,0,0,47.1853785,-122.2928974
Washington,"Puyallup, Washington",2015,2,0,0,47.1853785,-122.2928974
Washington,"Puyallup, Washington",2016,8,0,0,47.1853785,-122.2928974
Washington,"Puyallup, Washington",2017,3,0,0,47.1853785,-122.2928974
Washington,"Puyallup, Washington",2018,2,0,0,47.1853785,-122.2928974
Washington,"Redmond, Washington",2002,5,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2003,2,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2004,5,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2006,5,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2007,11,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2008,7,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2009,13,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2010,4,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2011,8,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2012,2,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2013,3,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2014,5,0,0,47.6739881,-122.121512
Washington,"Redmond, Washington",2015,6,0,0,47.6739881,-122.121512
Washington,"Renton, Washington",2002,111,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2003,183,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2004,124,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2005,98,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2006,130,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2007,79,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2008,67,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2009,92,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2010,36,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2011,37,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2012,44,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2013,20,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2014,18,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2015,29,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2016,82,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2017,23,0,0,47.4796927,-122.2079218
Washington,"Renton, Washington",2018,45,0,0,47.4796927,-122.2079218
Washington,"Reston, Washington",2006,5,0,0,47.4796927,-122.2079218
Washington,"Richland, Washington",2002,55,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2003,56,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2004,72,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2005,94,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2006,58,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2007,72,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2008,99,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2009,223,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2010,102,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2011,103,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2012,103,1287e3,12495.14563106796,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2013,76,1716e3,22578.947368421053,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2014,111,1658800,14944.144144144144,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2015,66,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2016,172,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2017,41,0,0,46.28042000000001,-119.2751996
Washington,"Richland, Washington",2018,1,0,0,46.28042000000001,-119.2751996
Washington,"Ridgefield, Washington",2005,2,0,0,45.815695,-122.7028953
Washington,"Roy, Washington",2016,2,0,0,47.0042643,-122.539846
Washington,"Sacramento, Washington",2003,3,0,0,38.5825583,-121.4809296
Washington,"Sammamish, Washington",2006,3,0,0,47.61626829999999,-122.0355736
Washington,"Sammamish, Washington",2009,1,0,0,47.61626829999999,-122.0355736
Washington,"Sammamish, Washington",2010,1,0,0,47.61626829999999,-122.0355736
Washington,"Sammamish, Washington",2017,2,0,0,47.61626829999999,-122.0355736
Washington,"Seatac, Washington",2002,3,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2003,13,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2004,1,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2005,37,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2006,6,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2007,4,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2008,11,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2009,36,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2010,22,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2011,9,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2012,20,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2013,57,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2014,14,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2015,5,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2016,16,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2017,3,0,0,47.4435903,-122.2960726
Washington,"Seatac, Washington",2018,22,0,0,47.4435903,-122.2960726
Washington,"Seattle, Washington",2002,231,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2003,334,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2004,727,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2005,842,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2006,697,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2007,602,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2008,883,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2009,1227,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2010,1239,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2011,485,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2012,2684,37699200,14045.901639344262,47.6062095,-122.3320708
Washington,"Seattle, Washington",2013,2103,12909600,6138.659058487874,47.6062095,-122.3320708
Washington,"Seattle, Washington",2014,2088,12751200,6106.896551724138,47.6062095,-122.3320708
Washington,"Seattle, Washington",2015,931,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2016,1274,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2017,507,0,0,47.6062095,-122.3320708
Washington,"Seattle, Washington",2018,96,0,0,47.6062095,-122.3320708
Washington,"Sedro-Woolley, Washington",2006,6,0,0,48.50389,-122.2361101
Washington,"Sedro-Woolley, Washington",2015,12,0,0,48.50389,-122.2361101
Washington,"Selah, Washington",2009,3,0,0,46.6540153,-120.5300666
Washington,"Selah, Washington",2018,3,0,0,46.6540153,-120.5300666
Washington,"Shoreline, Washington",2002,4,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2003,16,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2004,7,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2005,11,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2006,4,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2007,1,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2008,3,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2009,4,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2010,11,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2011,5,0,0,47.7559659,-122.3456972
Washington,"Shoreline, Washington",2012,2,0,0,47.7559659,-122.3456972
Washington,"Snohomish, Washington",2003,29,0,0,47.91287560000001,-122.0981847
Washington,"Snohomish, Washington",2005,15,0,0,47.91287560000001,-122.0981847
Washington,"Snohomish, Washington",2006,1,0,0,47.91287560000001,-122.0981847
Washington,"Snohomish, Washington",2007,11,0,0,47.91287560000001,-122.0981847
Washington,"Snohomish, Washington",2017,2,0,0,47.91287560000001,-122.0981847
Washington,"Snoqualmie, Washington",2006,1,0,0,47.5287132,-121.8253906
Washington,"Snoqualmie, Washington",2009,1,0,0,47.5287132,-121.8253906
Washington,"Snoqualmie, Washington",2013,1,0,0,47.5287132,-121.8253906
Washington,"Soap Lake, Washington",2002,35,0,0,47.389307,-119.490591
Washington,"Soap Lake, Washington",2003,13,0,0,47.389307,-119.490591
Washington,"Soap Lake, Washington",2004,22,0,0,47.389307,-119.490591
Washington,"Soap Lake, Washington",2005,16,0,0,47.389307,-119.490591
Washington,"Soap Lake, Washington",2006,7,0,0,47.389307,-119.490591
Washington,"Soap Lake, Washington",2007,9,0,0,47.389307,-119.490591
Washington,"Soap Lake, Washington",2016,7,0,0,47.389307,-119.490591
Washington,"Soap Lake, Washington",2017,11,0,0,47.389307,-119.490591
Washington,"Soap Lake, Washington",2018,14,0,0,47.389307,-119.490591
Washington,"South Seattle, Washington",2004,4,0,0,47.6062095,-122.3320708
Washington,"Spanaway, Washington",2002,10,0,0,47.103988,-122.4345661
Washington,"Spanaway, Washington",2003,10,0,0,47.103988,-122.4345661
Washington,"Spanaway, Washington",2004,1,0,0,47.103988,-122.4345661
Washington,"Spanaway, Washington",2005,10,0,0,47.103988,-122.4345661
Washington,"Spanaway, Washington",2006,12,0,0,47.103988,-122.4345661
Washington,"Spanaway, Washington",2007,5,0,0,47.103988,-122.4345661
Washington,"Spanaway, Washington",2008,6,0,0,47.103988,-122.4345661
Washington,"Spanaway, Washington",2011,5,0,0,47.103988,-122.4345661
Washington,"Spanaway, Washington",2016,3,0,0,47.103988,-122.4345661
Washington,"Spanaway, Washington",2018,4,0,0,47.103988,-122.4345661
Washington,"Spokane Valley, Washington",2005,13,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2006,7,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2008,1,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2009,3,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2012,2,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2013,6,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2014,2,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2015,13,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2016,20,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2017,26,0,0,47.6732281,-117.2393748
Washington,"Spokane Valley, Washington",2018,28,0,0,47.6732281,-117.2393748
Washington,"Spokane, Washington",2002,328,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2003,347,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2004,273,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2005,229,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2006,201,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2007,239,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2008,402,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2009,564,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2010,474,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2011,318,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2012,449,13068e3,29104.677060133632,47.6587802,-117.4260465
Washington,"Spokane, Washington",2013,428,11398200,26631.30841121495,47.6587802,-117.4260465
Washington,"Spokane, Washington",2014,474,11906400,25118.98734177215,47.6587802,-117.4260465
Washington,"Spokane, Washington",2015,409,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2016,536,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2017,230,0,0,47.6587802,-117.4260465
Washington,"Spokane, Washington",2018,77,0,0,47.6587802,-117.4260465
Washington,"Stanwood, Washington",2013,1,0,0,48.2410895,-122.3706837
Washington,"Stanwood, Washington",2015,10,0,0,48.2410895,-122.3706837
Washington,"Stanwood, Washington",2016,1,0,0,48.2410895,-122.3706837
Washington,"Steilacoom, Washington",2015,2,0,0,47.1698197,-122.6026274
Washington,"Sumas, Washington",2002,11,0,0,49.0001217,-122.2648752
Washington,"Sumner, Washington",2014,6,0,0,47.2031566,-122.2403966
Washington,"Tacoma, Washington",2002,267,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2003,261,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2004,229,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2005,187,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2006,164,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2007,116,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2008,83,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2009,97,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2010,51,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2011,34,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2012,60,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2013,9,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2014,14,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2015,52,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2016,159,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2017,92,0,0,47.2528768,-122.4442906
Washington,"Tacoma, Washington",2018,144,0,0,47.2528768,-122.4442906
Washington,"Tenino, Washington",2008,3,0,0,46.8567662,-122.8529093
Washington,"Tenino, Washington",2009,5,0,0,46.8567662,-122.8529093
Washington,"Tri Cities, Washington",2003,5,0,0,46.2349999,-119.2233014
Washington,"Tukwila, Washington",2002,14,0,0,47.4739884,-122.2609558
Washington,"Tukwila, Washington",2003,17,0,0,47.4739884,-122.2609558
Washington,"Tukwila, Washington",2004,44,0,0,47.4739884,-122.2609558
Washington,"Tukwila, Washington",2005,32,0,0,47.4739884,-122.2609558
